app,review_text,rating,date
Glovo,"Serious delay in delivery for more than 3 hours and I still didn't get my orders. I'm yet to receive my refund. Please, the refund should not exceed today. Thank you.",2,2025-04-10 00:17:23
Glovo,"it's the best app that is a simple,easy app to access free and quick delivery",1,2025-04-09 07:47:17
Glovo,"often glitching with adress and couple of times increasing the price, charging delivery even if a glovo prime subscriber",3,2025-04-09 03:32:12
Glovo,"Great, my meal was delivered very fast,and the rider had a great customer approach 👍",5,2025-04-09 03:20:49
Glovo,"never had a bad experience with glovo, the delivery is super fast and the food is good!!!",5,2025-04-09 01:00:49
Glovo,"If you absolutely have to use Glovo (though I’d strongly recommend looking elsewhere), make sure to pay by cash on delivery. DO NOT link your credit card to the app – you’re essentially inviting problems. These issues aren’t rare; they seem to be a regular occurrence with this service!",1,2025-04-08 11:18:25
Glovo,delivered with care,5,2025-04-08 10:16:44
Glovo,orders are delivered in time 😊,4,2025-04-08 02:22:01
Glovo,"I placed an order via Glovo for multiple grocery items, but without consulting me, several products were substituted due to stock issues. I canceled the order immediately as I didn’t accept the substitutions, but was still charged 59.72 EUR (including delivery fees). I received neither the items nor a refund. When I contacted customer support, I got a dismissive response, and the representative insisted no refund was possible. Extremely unprofessional service and unfair billing!",1,2025-04-07 06:05:25
Glovo,"it used to be a very good app. however, there are some slack now. for example, I ordered my food by 4:14pm and by after 7pm it was not delivered. when I spoke to the customer service agent and requested that the order be cancelled, I was told that I will pay charges for the cancellation. the charges turned out to be the amount I paid for the food. I decided to wait thinking there will be rush on the order but surprisingly I did not get the food and it was eventually cancelled by after 10pm.",3,2025-04-07 02:52:10
Glovo,"Says on time, but it never is. Always expect a 30 minute delay",2,2025-04-07 02:08:40
Glovo,super cool and fast delivery,5,2025-04-06 09:08:16
Glovo,"This app is very reliable, though Sometimes slights delays occurs in delivery, but I still received it. I am glad.",5,2025-04-06 03:47:31
Glovo,Good app for food delivery services,5,2025-04-06 00:46:34
Glovo,you guys should expand your delivery I can't order just because I recide in Badagry,3,2025-04-05 21:16:21
Glovo,"Really good app for delivery, good at communicating and fast in delivering",5,2025-04-05 14:38:40
Glovo,Couriers repeatedly failed to drop deliveries at established adress.,1,2025-04-05 10:33:56
Glovo,"please incorporate more payment options like bank transfer, it's frustrating to use, I'm trying to send a delivery and the app is saying they cannot accept cash, so why put the option, I don't have a bank card",3,2025-04-05 04:08:33
Glovo,"the delivery service is good,fast and reliable",5,2025-04-05 00:41:08
Glovo,Horrible experience! I was waiting for my delivery which was delayed by 80minutes and I tried to cancel my order but the customer service told me that I couldn't cancel without being charged for the full order! Can you believe it? I will never use it again. Be aware! They only want to make money and don't care about the customers.,1,2025-04-04 14:26:23
Glovo,Fast delivery of food at affordable prices,5,2025-04-04 12:15:15
Glovo,"I ordered Egusi soup and no meat inside why, is very bad , how can you package food without meat",1,2025-04-04 08:30:09
Glovo,"worst food delivery app, can't even track my order properly in that UI smh. limited restaurant options, inadequately named restaurants (restaurant branch not specified), generally below 1/10 rating delivery app.",1,2025-04-04 05:18:36
Glovo,don't take order seriously too late and Rude,1,2025-04-03 21:41:38
Glovo,"For the love of God and all you know, don't use this app. Not only did they not deliver but they had the audacity to notify the delivery had been canceled way past the delivery time indicated. You are better off raising your own cattle, growing your own vegetables, and opening your own bakery to make bread, than you are to get what you ordered. Maybe they should rebrand to ""Godot"" instead, seems approproate. Hopefully, the refund (unlike the order) will, indeed, arrive.",1,2025-04-03 12:26:10
Glovo,Glovo needs to be schooled by Chowdeck. Customer service 0 Riders 0 Attention to detail 0 Problem solving 0 Delivery 0,1,2025-04-03 05:35:28
Glovo,"Waited for an order for over an hour. After writing to ask why they are late, they told us not to worry and they will deliver the order asap. They cancelled it after 10 minutes with no further explanation, just in time for all decent food places to be closed for delivery, and essentially ruined the night. Use TakeAway instead.",1,2025-04-02 14:08:20
Glovo,Decent service but sometimes unavailable or late.,4,2025-04-02 11:57:12
Glovo,treatment of your riders is bad! we work to support our families. putting us on 20 min time out because your new app is not working is not the riders fault!,1,2025-04-02 11:28:05
Glovo,this app is the scam of the century u get to want to order from your favourite places and uk the prices so u be like ill pay the delivery which is a good amount and then when u enter into the restaurants u fins the prices to be 200% off like u pay more than double the prices especially if the place isnt that known at least the prices are not changed in the big chains like mcdonalds etc but if there was a 0 star i would give it worst app on the market rn ( plus no competition so monopoly ) hate,1,2025-04-02 09:10:22
Glovo,"I didn't think it would go well, Soo I decided to order , but to my biggest surprise, I got everything I ordered the portion is wonderful, tasty price is worth it nd very quick delivery, but they switched my fanta to water . but it's still cool. pls I highly recommend oooooooo 👍😘😘",5,2025-04-02 07:10:09
Glovo,Quick and clean delivery,5,2025-04-02 04:19:00
Glovo,"I have been using their delivery service for a Very very long time, and mistakes happen. but for the last week. i have received three orders that I placed from MCDONALD'S which contained wrong items that I did not opt for and missing items as well. But today was the last one. I placed an order of 319MAD from MCDONALD'S to feed my family knowing that it is Eid Al fitr and it is night time, so I have been waiting for an hour to be surprised that the carrier brought me only the soft drinks. wth",1,2025-04-01 18:30:44
Glovo,very bad service.i have ordered a mc near to 1hour and still did not receive it .it is so bad this delivery app .i do not recomand,1,2025-04-01 17:34:16
Glovo,"Worst delivery application. Had a problem with a delivery that came with missing items and the way they offer to refund is on credits as a promo code. That's absurd. I don't want to have a promotion at a next order. I won't even order with this application anymore and now I can't have my money back as well as it was ""refund"" as those promo codes.",1,2025-04-01 15:24:52
Glovo,fast delivery,5,2025-04-01 13:01:55
Glovo,"They get you food from ltd restaurants (which end up being horrible), at a high fee. Delivery time so long. someone just brought me cold potatoes in the name of bhajia, way past delivery time. just uninstalled the app.edit: and ukwaju soup that smells like alcohol. why should you include restaurants with such services in your app?",1,2025-04-01 12:45:13
Glovo,Glovo delivery doesn't disappoint. Excellent and goods delivered on time and with care.,5,2025-04-01 05:58:23
Glovo,"great, on time delivery",5,2025-04-01 05:55:24
Glovo,The drivers were rude and my food was 2hrs late,1,2025-04-01 02:49:04
Glovo,My experience lately has been unpleasant. I still have an outstanding issue yet to be resolved by Glovo.,2,2025-03-31 20:45:11
Glovo,Excellent Food Delivery Service! The food was delivered 2 minutes before the estimated delivery time.,5,2025-03-31 10:51:20
Glovo,"S-a ajuns la niște preturi încât nu mai poți sa comanzi, taxa de drum, ambalaj si comanda mica. De bani aia platesti un taxi dus intors pana la magazin si îți cumperi mai multa mancare :))) Sper sa inchideti aplicatia, la fel le doresc la toate ...",1,2025-03-31 06:03:02
Glovo,"this is the worst grocery delivery app I have ever used they will be delivered entirely wrong items once you initiated the help chat, they will ask for photos once provided then they will say apologies and your money gone, will get message form support we have escalated your issue thats all.",1,2025-03-31 01:56:11
Glovo,fast delivery than expected love it.,4,2025-03-30 06:44:46
Glovo,"Najgori od najgorih. Hrana dosla tek za 20 minuta jako hladna, dostavljac kaze imao je 3 narudzbe prije nas. Kontaktiramo podrsku koja nam se samo ""duboko ispricava"" i kaze da moramo i dalje svejedno platiti i uzeti hranu, I da ce im ovo biti lekcija za poboljsavanje usluge. Sramite se. Glovo Croatia is awful. Food came cold after 20 min cuz delivery man was greedy and took 4 orders at once (Last being mine). Support ""deeply apologized"" and forced me to pay anyway.",1,2025-03-30 06:29:46
Glovo,downloaded the app and discovered that I can't get food delivered to my location.,1,2025-03-29 14:07:09
Glovo,"Heyyy what is wrong with your policy, fees on packing, fees on high demand, fees on bad weather, fees for service, fees on small orders for fast food,I'm Not including delivery fees yet,NOT mentioning that food prices are higher than the resturant it self!!!, I arrived to pay fees equal to my order value!!!!, In Romania",1,2025-03-29 09:21:14
Glovo,"Scam company. I paid full price for almost expired chicken that was on discount and all the agent did was tell me to eat it quicker. Extra charge if you order groceries at night, even if the store is not open and the groceries don't get delivered until 13.30 the next day. Extra charge because of ""bad weather"". Cloudy is not bad weather, and I'm sorry, but the couriers job is to deliver food even if it might rain later today, I'm not going to pay you extra because they don't like their job.",1,2025-03-29 05:15:50
Glovo,"I no longer use this service. They take your order but fail to deliver on time, and the food arrives cold and inedible. If you don’t collect the order, they refuse to accept a new one until you pay for something you never received. Their customer support is terrible, they don’t even know where their riders are. No Glovo, No worries!",1,2025-03-28 04:11:53
Glovo,"cool, saved me when I needed it. delivery prices seem a little more overpriced than I remember",4,2025-03-27 04:54:49
Glovo,"My recent experience with Glovo has been extremely disappointing. I placed an order, which I paid for in full, but it was never delivered. Despite contacting Glovo support, I have not received either the order or a refund. The day before, I placed an order with the same partner, which was only partially delivered. For the missing items, Glovo offered a refund in the form of in-app credits. I used these credits, which are essentially my own funds, to place the order that ultimately never arrived",1,2025-03-26 15:51:40
Glovo,it's very good but not fast enough 😢😢 plus d delivery fee is much nd I can't even pay online🥲🥲 idek y!!!,5,2025-03-26 04:49:01
Glovo,Efficient service from the Supermarket until when the delivery was done. At first I was skeptical but Jacinta and Ben Shahenza proved me wrong.,5,2025-03-25 12:23:13
Glovo,actually you keep time of delivery.No delays,5,2025-03-25 08:48:54
Glovo,fast delivery and very reliable 👌,5,2025-03-25 02:27:47
Glovo,thanks to all the delivery men and women who are working so hard to be on time 💯 too much respect 🙏,5,2025-03-24 06:17:19
Glovo,"hot tasty food, delivered quickly",5,2025-03-23 16:15:22
Glovo,Bad customers service and bad timing in deliverys,1,2025-03-23 11:17:20
Glovo,favorite food delivery app ever !,5,2025-03-23 09:01:10
Glovo,super supportive and helps me when I am late from work or busy,5,2025-03-23 08:20:55
Glovo,here in Portugal. last days I order but nobody bring my order in time .always couriers cancel the order .and the app keep looking for other courier .so I switched to uber .is kind of more expensive service .but at least I got my order faster .,1,2025-03-23 03:31:02
Glovo,This glovo company is fraudulent. Their vendors are just as terrible. Horrible customer service. They will never refund your money when orders are cancelled or when there is a missing item. It's like their main source of income is by stealing from people and not really this food business. I think we should all report this app to Google play until they take down the app. This corruption has to stop.,1,2025-03-23 02:10:31
Glovo,lose . pise jedna cena na aplikaciji naplate ti totalno drugu uzivo i prave se ludi,1,2025-03-22 23:10:38
Glovo,very fast delivery,5,2025-03-21 23:40:52
Glovo,"UNA ESTAFA, A SCAM. Installed ONCE and robbed of my money on my first order. Courier did not phone or ring the doorbell, just instantly cancelled the order. Then denied compensation with no explabation whatsoever.",1,2025-03-21 14:29:49
Glovo,the nerve to make me pay for food I didn't receive just because my location was different from the one I set on the app. I've even deleted it.,1,2025-03-21 10:37:55
Glovo,"Fast in terms of delivery, thank you",4,2025-03-21 10:00:15
Glovo,"terrible unreliable app, waited for an hour to get nothing, AND WAS CHARGED FULL PRICE FOR NON-HAPPENING DELIVERY!!!!!!!!!!!!!!!!!!!!",1,2025-03-21 02:27:50
Glovo,"2 orders made so far. First order, one item missing. Second order, wrong item delivered. complaints sent with no apologies. I am definitely deleting this app. It's not worth it.",1,2025-03-20 10:49:13
Glovo,"it's really mak sense ,buh the delay to her food is much",5,2025-03-20 09:49:01
Glovo,"""Hooray you've saved X on delivery "" and then I still get charged for delivery. the attempts to make this a paid service are disgusting. Either make it paid and stop bothering me or tell me the actual price without the stupid clickbait. 10/10 will use your competitor simply because of this.",1,2025-03-20 09:34:31
Glovo,"I noticed the app offers free delivery for new Customers Trust me I paid for my ""Free"" delivery some other way.The app is doctored so you spend more than required, my first day I placed an order, I made a second request as an extra side, it came with only the side minus one of the items from the initial order, so I paid more and received less.This happened twice, Also no protection from fraudulent sellers who indicate large sizes then deliver ridiculous food size options, and spoilt condiments.",1,2025-03-20 09:11:12
Glovo,Work on giving the rider the exact change as you promised.,4,2025-03-20 05:16:06
Glovo,the delivery guy was impolite,1,2025-03-19 15:53:08
Glovo,your riders are so rude,1,2025-03-19 09:12:25
Glovo,the only delivery app where you can get your order cancelled after 40 minutes of wait,1,2025-03-19 04:59:27
Glovo,"Quality of support is terrible. Glovo takes your order, knowing they won't be able to deliver. Then they delay your delivery 3 times by 20mins each. They turn off support chat during this so you can't contact them. If you try to cancel order, you get charged in full. Once they deliver, after you already eaten something else, they charge you full price for uneatable cold food.",1,2025-03-19 00:48:48
Glovo,"You stole my French fries 🍟 😤 😅 the driver was hungry?Also expensive foods and delivery. Only if really necessary. You put wrong ingredients or stole ,I type it and ordered correctly.",2,2025-03-18 14:27:16
Glovo,"This is the best delivering company so far, Glovo is always on time👍",5,2025-03-18 14:05:17
Glovo,delivery drivers mostly dishonest leaving this app,1,2025-03-18 10:21:07
Glovo,Don't waste your time on this stupid app. like anyone can cancel your order after they let you wait for an hour. Trust me even if you called to call center they are not giving you solution ...the delivery man cancelled my order just because he asked additional money for delivery and i told him i only gonna pay the money the call center gir told me to add.,1,2025-03-18 09:51:35
Glovo,"Starved and Abandoned by Glovo I can’t believe this. I placed an order, waited for hours, and just when I thought food was on its way, I got a message saying my order was CANCELED. No explanation, no apology, just a cold ""We can’t help you."" Seriously? I went to bed hungry because of their incompetence. Worst delivery service ever. Avoid unless you enjoy being disappointed and starving. **Rating: ⭐ (if I could give less, I would)**",1,2025-03-17 15:54:03
Glovo,Absolutely awful service. Restaurant prices have a HUGE markup. Orders are often wrong or missing products. Then the ai support thinks its ok to give a coupon instead of a refund. Pretty sure that's against EU laws. These thieves must be skimming a fortune from their customers and deliverers.,1,2025-03-17 14:29:50
Glovo,Riders take off with the food🤡,1,2025-03-16 23:50:11
Glovo,"Nerealne naknade i naplate, cist bezobrazluk.",1,2025-03-16 16:58:23
Glovo,"Not about the app but the service of the company. I ordered food at 5.50 pm and the food was delivered at 8 pm. The restaurant prepared the food and called me after 45 minutes and was asking about riders information which I didn't have. If there is problem with getting rider or any sort, it should be the Custer care people of the glovo company contacting me and keep me updated. No contact, no update, nothing. The app is for convenience, as you see it failed in that one job.",1,2025-03-16 12:12:25
Glovo,"Terrible app. Extremely buggy. Listen to everyone else here and either don't use the app or your card. I live in central Barcelona and the app is now telling me I'm outside the delivery zone. The guts of 100 euro was also taken out of my account from Glovo within 48 hours. Given the dramatic amount of bugs in the app, I have very little faith in what they told me, which was that it was fraudulent behaviour. It's a bug. My bank could only reimburse me for 50 euro of this money. Thanks Glovo",1,2025-03-16 04:48:31
Glovo,ladies delivered well,5,2025-03-15 11:41:01
Glovo,there service was nice my food came to me on time 😊,5,2025-03-15 00:09:47
Glovo,i Leonard from lake Victoria country home I love this app more than other apps concerning food staff Mr ochan is faster delivery guy thanks,5,2025-03-14 11:35:39
Glovo,swift delivery,5,2025-03-14 03:54:43
Glovo,"⭐⭐⭐⭐⭐ ""I always order from Chicken Inn through Glovo, and they never disappoint! The food is always fresh, hot, and delicious. Today, I got the 2-piece chicken with fries and barbecue sauce, and it was perfect as always—crispy chicken, tasty fries, and that flavorful barbecue sauce I love. Glovo makes the whole process super easy with fast and reliable delivery. My order always arrives on time and just as I expect it. I absolutely love their service and will keep ordering again and again.",5,2025-03-13 10:25:55
Glovo,"It was the third and last strike from glovo, the two first ones i was sold deficient products and when i reported them to the app as the platform on which i ordered from they said that they are not responsible. This time they charged me twice on an order (2days after)with additional charges on the second one(the delivery was free than it was not, and some other charges such as bad weather although at the time of delivery it wasn't raining)",1,2025-03-13 10:15:27
Glovo,I was enjoying the app not until last month February 9th I placed an order I was allowed to pay with cash cause my items where a bit much so it was charged from my credit card and I was debited It was when I went to collect my package that I saw it was complete I was charged for it the on my order account I saw the missing ones where out of stock and it was charged from my card which was a lie it was charged and till today no refunds I have chatted more than 15of there customers yet no refunds,1,2025-03-13 10:02:55
Glovo,"THE WORST SERVICE EVER I ordered 30€ from burger king, all vegetarian. I receive the order cold, wrong and with missing items. I tried reporting it through the app and they gave me 7.5€ for the missing product but when I went reporting wrong items (everything had meat in it) that I could not eat the app told me I already had my refund! HA NICE! I had to throw away 3/4 of the bag (20€) and they refunded me 7.5€. It used to be a nice service but now it's a PURE SCAM.",1,2025-03-13 04:19:07
Glovo,"App for delivery but the service is often unavailable, even the support is useless.",1,2025-03-12 14:56:06
Glovo,"If you want to enjoy this app, pay with cash after your order. Please don't pay with your bank card, it's too risky. I enjoyed their service, my order was delivered promptly. There is pay with cash option, kindly use it to avoid unnecessary complaints",5,2025-03-12 08:41:15
Glovo,"The customer support is practically useless. The courier did not call my intercom and claimed he was not able to enter (door was open). Neither courier nor customer support called me. They lied that they left my delivery next to my door (simply not true, I check). Customer support tried to gaslight me, that this was my fault (courier not bringing me my food is my fault, of course). Glovo did not refund me. They said that they cannot do anything. So what is the purpose of customer support then?",1,2025-03-12 08:29:40
Glovo,"food came on time, tasty as expected.",5,2025-03-12 08:21:56
Glovo,It is very good for delivery and I like it very much so I also like to use it thank you very much,5,2025-03-12 05:52:03
Glovo,"Glovo prime was one of the worst experiences I had with a food delivery subscription. Literally in every order there was a problem (missing items, payments issues...). And the help center don't even answer on the issues!!! I will never try Glovo prime again! Very disappointed.",1,2025-03-12 05:46:55
Glovo,"well, glovo is still the best with swift delivery and orders the comes with discount",5,2025-03-12 04:38:56
Glovo,Bad delivery service some couriers just don't respect the delivery they deliver,1,2025-03-11 17:08:51
Glovo,"Started straight up stealing money recently. Eg RETROACTIVELY changing the free delivery to paid and charging extra. Not asking anything, not even notifying the user. Straight up sneakily stealing your money. They are also extremely anti-user when it comes to disputes. We once got delivered a bag of MOULDY beans that were all wet inside of a sealed plastic bag. I kid you not, they just said ""it's just a little bit of mould there"" and did not give us our money back. This is utter swinery.",1,2025-03-11 14:06:18
Glovo,"Glovo is the most unprofessional delivery service I have ever used. They overcharged me, taking money from my account TWICE (105.99MAD and 183MAD for a 105.99 delivery), and when I contacted support, they kept giving me vague and misleading answers. At first, they promised a refund of 78 MAD + 105.99 MAD, but then suddenly changed the amount to 77.01 MAD. To make things worse, the support agent started getting angry at me—even though I was the one being scammed! Shady! Scammy! Avoid at all cost!",1,2025-03-11 12:20:02
Glovo,"SCAM SCAM SCAM APP! The price you are shown at checkout is totally different to the price you are charged! I was shown free delivery and a small service fee around €0.90 which was fine. Then my card is charged for £32.69 and then a refund for £13.85, a total of £18.84 for an order which showed around €13.85! Delivery fee, larger service fee, and bad weather fee all added AFTER original price shown. Trying to contact support but they are 'busy'. Looks like I will have to contact my bank.",1,2025-03-11 11:52:41
Glovo,"It a bad app ,I ordered and it said 583 but when the delivery guy came he said it is 984 🤬 I lost almost 300and",1,2025-03-11 09:32:37
Glovo,you are slow and you keep on postponing delivery time,1,2025-03-11 06:33:01
Glovo,sometimes shop marked as closed when it is not in other delivery apps,4,2025-03-11 04:21:24
Glovo,delayed deliveries,2,2025-03-11 04:08:38
Glovo,Thieves are running a muck on this app. Every single order is missing and they never refund you or refund a lower amount. Scamming it's users on a daily basis. Moved to Uber 🤘🏾,1,2025-03-11 00:32:28
Glovo,"No refunds after a certain amount of times. Like it's my fault I got the wrong item and not the store's, then proceed to blame it on the system and block my number. Delivery never arrived and had me pay for it as debt. Customer Service is useless except for the first 2 times where they do their job",1,2025-03-10 08:36:34
Glovo,Perfect foods delivery app.,5,2025-03-10 06:51:28
Glovo,"I am very disappointed with this company. My order was not delivered. They promised to refund my money, but they did not do that either. Wherever I contact, my messages are ignored. I do not recommend.",1,2025-03-09 23:56:28
Glovo,"Good service, but these delivery prices are insane. Not only that, but then you have fees. Outside it will be fine and hotter than most days but they'll charge you a ton because they just decided the weather is bad.",2,2025-03-09 17:48:20
Glovo,Charged 49 euros for food. Food was never delivered. No refund was given... terrible terrible service,1,2025-03-09 07:17:36
Glovo,"When a restaurant fails glovo makes you pay. Ordered 3 items of food. Restaurant only sent two. Glovo gives me a ""refund"" of the value of the food + 2€ as credit. So first off I can't even decide to just take my money back which is BS. So now I have to order again. Delivery 0.49€, Service cost 0.46€, bad weather surcharge 1.29€, mandatory take away bag 0.30€ then need to wait for my order. So in the end I pay 0.55€ extra + driver trip (because I'm not a psychopath) to get my missing food.",1,2025-03-08 13:15:56
Glovo,Avoid! Avoid! Avoid at all costs! My order was no delivery and the money was not returned! I spoke to someone and they just ended the chat. Auto-response closes the query. Scam. Worst company of all time. Thieve! Do nothing to stop the stealing of food. Disgusting! Do not use this app. They will not help when your food is stolen. Worst delivery service in the entire world. Literally the worst out if every single service. I will complain and never use this app again.,1,2025-03-08 12:13:12
Glovo,"quick delivery, driver was courteous.",5,2025-03-08 09:37:35
Glovo,"Was always reliable but now they made me wait for a order for 1.5h and courier wasn't even at the store. I cancelled not wanting to eat frozen garbage, they offered me like 15% coupon to wait more. Joke. Hope my kind donation goes to improving your services. I'm out, don't wanna ever come back",1,2025-03-07 07:01:47
Glovo,"Terrible Experience – No Refund! I placed an order on Glovo on March 4, 2025, which was canceled because the restaurant ran out of food. Glovo promised a refund, but days later, I’ve received nothing. I contacted them multiple times, and each time, I was given empty promises. This isn’t the first time—I had a similar issue last year, and they never refunded me. It’s unacceptable that customers have to chase their own money. Glovo, do better! I demand a full refund immediately.",1,2025-03-06 21:00:22
Glovo,Today's rider was soooo rude... almost gave up on the order,1,2025-03-06 12:26:30
Glovo,"Like any other food delivery app, they are greedy. They make items more expensive than if you'd get them physically in a restaurant, and if you just want something small, you have to pay a fee! (Unless you have things worth 30 pln.) You have to pay a ""service fee"" and ""delivery fee,"" which just doubles the amount you'll be paying. Ridiculous. Corporate greed at its finest. Food also sometimes arrives cold and not fresh. 3/10.",2,2025-03-06 09:00:42
Glovo,"fast deliveries, and friendly riders",5,2025-03-06 04:43:50
Glovo,"Ads when finalizing an order for a prime user Corporate greed is a bit excessive here, I can ignore the artificially inflated prices and the fake promotions, but adds ? No.",1,2025-03-05 07:56:13
Glovo,Bring back the round up for prime users. No point to pay delivery fees if the order is 0.01 lei away from minimum.,2,2025-03-04 02:55:56
Glovo,"Worst delivery service ever, don't hold accountable for late deliveries, no compensation not even an apology.",1,2025-03-02 07:40:12
Glovo,the food is delicious and delivery is on time,5,2025-03-01 06:40:16
Glovo,My area is out of delivery area How can Aputuogya be out of delivery area,1,2025-03-01 05:55:05
Glovo,"the best of all ,the delivery was so fast",5,2025-03-01 05:16:14
Glovo,Uber Eats and Careem are available in most countries that have Glovo. Consistently problematic app and service. You can also order delivery directly from some restaurants and save money.,1,2025-02-28 20:10:22
Glovo,"It worked. Rappi is 0/2 in Chile and Mexico. Glovo...we got food in Portugal, on time!",5,2025-02-28 12:38:38
Glovo,The delivery wrong items,1,2025-02-28 12:04:57
Glovo,"Interms of speed, Glovo is definitely the best! My order at Quickmart today was delivered so quick I doubt I'm ever setting foot at the supermarket.",5,2025-02-28 05:36:04
Glovo,Glovo never delivers food on time and they have taken me in circles with my refund.,1,2025-02-27 21:28:15
Glovo,fast delivery,5,2025-02-27 08:55:48
Glovo,"Way too expensive lately, understandable that all prices everywhere increase, but on this one, they have been increasing way too fast in all ways possible. Better choose the competition if you want to have a decent value! The score mainly because of the disappointment about this. I used to be a fan",1,2025-02-27 06:43:54
Glovo,the riders need help,2,2025-02-27 05:47:01
Glovo,I just downloaded the app and almost all the address I input ...telling me out of delivery area I don't understand....are there some specific places for delivery? I am disappointed 😞,1,2025-02-27 02:24:42
Glovo,"Bad experience, 6 products missing no refund. Unacceptable.",1,2025-02-26 12:27:56
Glovo,"I gave a new change to this service and I'm more impressed than the first time, now I'm changing my rating. Keep the good job. This is my 3rd edit, and now decreasing stars again, the button of the camera doesn't work properly, and I was in the middle of requesting for help with the support, now I have an open ticket and can't take a picture of my delivered items 4th edit the customer services ended my ticket and blocked me to open a complain after the Samara (support member) asked to open again",1,2025-02-26 09:06:12
Glovo,delivery is fast ND smooth,5,2025-02-26 07:49:42
Glovo,"After waiting 4 hours, for my order and receiving replies from support, that it'll soon be delivered, had to cancel it. There is no way I can describe the service it provides in Moldova other than abysmal",1,2025-02-25 17:18:38
Glovo,its a good app. delivery is swift,5,2025-02-25 07:37:49
Glovo,Great delivery service,4,2025-02-25 05:51:14
Glovo,"Worst commercials ever, I hate them so much that I had to uninstall the app. Also bad delivery.",1,2025-02-24 09:05:38
Glovo,Delivery was as fast as possible 👏,5,2025-02-23 20:20:57
Glovo,"The costumer service is great, but once I wasn't able to answer my phone, but I provided all of the details how to get to my flat. The delivery man decided not to get up the stairs and deliver my order which someone else was waiting for, he decided to cancel the whole order. Thankfully, the costumer service voided the debt.",4,2025-02-23 05:38:16
Glovo,speedy delivery,5,2025-02-23 01:30:43
Glovo,very efficient and timely service,5,2025-02-22 12:16:07
Glovo,"Today, I decided to stop using Glovo. I've repeatedly faced issues with orders either not arriving or arriving incomplete. Most recently, I ordered from Check In Lodge, a restaurant listed on Glovo, where delivery was handled by the restaurant's staff instead of Glovo couriers. After two hours of waiting, Glovo's system automatically marked my order as delivered. Customer support couldn’t reach the restaurant and refused to issue a refund since the order was marked as delivered.",1,2025-02-22 12:01:25
Glovo,"This is ridiculous, please don't waste your money and time on this app. Apparently, just writing the address correctly is not enough - for some unfathomable reason you need to check the pin on map. Why? What for????? If the address is written and courier can enter it in gps? So what happened was that my pin was incorrect (btw when you enter address it doesn't show that you absolutely need to do it) so courier came to wrong address and CANCELLED PAID ORDER",1,2025-02-22 11:58:25
Glovo,Many delivery men are not professional. they Dont store the Food in there Bag properly. Glovo Should give them training About this,3,2025-02-22 11:44:19
Glovo,"Tonight my delivery person was a woman but she brought her boyfriend. I did not know our intercom didn't work. I sent my son down to get the food. He stood at the outside door, and they were not there. Then I went outside to take a picture of the building. They got out of the car. I asked why they were sitting in the car while my son was standing freezing at the door. They should've been at the door. The boyfriend told me I needed to speak Romanian. I'm new here. I am learning.",1,2025-02-22 09:28:11
Glovo,first time and speed and delivery was nice,4,2025-02-22 08:09:15
Glovo,there literally the best food delivery app I know,5,2025-02-22 05:54:42
Glovo,"Best app ever,On time,Swift and Reliable",5,2025-02-21 19:32:41
Glovo,"horrible app. order was delayed a long time, Glovo refused to cance saying that I needed to pay the full amount because the restaurant had prepared the order, although I didn't get the order. Filed an ANPC claim & un-installed app.",1,2025-02-21 10:46:00
Glovo,glovo cancelled my order when I answered to the chat with courier and support didn't even try to contact me. then support later said that it's my problem and they tried so I got scammed for $50,1,2025-02-21 09:17:28
Glovo,Only 3 star rating because some couriers are rude,3,2025-02-21 09:04:13
Glovo,very fast delivery and flavor some food,5,2025-02-21 03:10:04
Glovo,"Worst delivery app I had the misfortune of using. They will overcharge you for every little thing they can think of, and their delivery drivers are consistently late, incapable of following basic direction and often not speaking any english or serbian.",1,2025-02-20 14:46:24
Glovo,In Glovo portugal I only did 3 times purchase. And all 3 were disaster . In 2 of them product was missing and they did not accepted it. So I paid 5 euros without receiving purchase. And one was totally wrong order. They brought food of another person to me I complained and they never answer. I belive Glovo portugal is terrible. Not recommending at all.I removed app from my phone and will never use.,1,2025-02-20 12:23:47
Glovo,Fast delivery. Really Nice,4,2025-02-20 08:37:16
Glovo,"my meals are always on time, and still at good temperature",4,2025-02-20 01:19:21
Glovo,"Adding advertisements in the order tracking screen is not an improvement! Your ""what's new"" is a joke. Glovo Prime money isn't enough for your greed?",1,2025-02-19 23:14:18
Glovo,very easy way of shopping and awesome delivery crew,5,2025-02-19 06:32:04
Glovo,Fast and convenient... delivery within the time stipulated. My order was intact but please consider a better packaging. The courier was friendly and polite. 👍,4,2025-02-19 06:19:49
Glovo,"efficient,timely!",5,2025-02-19 05:19:48
Glovo,kodus joel i love your fast delivery and your customer service etiquette,5,2025-02-19 04:37:40
Glovo,"Worst app possible. I paid 2 times for the same food order and i didn't received anything. After contacting guest service they refunded only one and for the second one they said , nothing can be done. So i ended up paying 82$ , received no food, but they gave me 40$ voucher. Great deal 👌. Don't make mistakes and use this app.",1,2025-02-18 23:45:34
Glovo,"Employing workers without native or English knowledge, leading to missunderstanding regarding delivery",1,2025-02-18 15:47:50
Glovo,"Plan to pay +300rsd on whatever you order for ""fees"" and if it's not 30° C with crystal clear sky at 2 pm on a sunny summer afternoon. And I am not talking about the delivery cost. That's another 200 at least 🙂",1,2025-02-18 11:23:21
Glovo,"great service, fast and reliable. very courteous delivery staff.",5,2025-02-18 11:16:16
